ZIPCODE,Year,Quarter,NSA,Index_Type
254,1999,4,116.00,MSA/MSAD Index
254,2000,1,113.24,MSA/MSAD Index
254,2000,2,117.65,MSA/MSAD Index
254,2000,3,119.20,MSA/MSAD Index
254,2000,4,120.46,MSA/MSAD Index
254,2001,1,122.55,MSA/MSAD Index
254,2001,2,124.40,MSA/MSAD Index
254,2001,3,126.20,MSA/MSAD Index
254,2001,4,127.40,MSA/MSAD Index
254,2002,1,130.46,MSA/MSAD Index
254,2002,2,133.25,MSA/MSAD Index
254,2002,3,135.30,MSA/MSAD Index
254,2002,4,139.14,MSA/MSAD Index
254,2003,1,140.70,MSA/MSAD Index
254,2003,2,143.09,MSA/MSAD Index
254,2003,3,146.82,MSA/MSAD Index
254,2003,4,155.39,MSA/MSAD Index
254,2004,1,159.14,MSA/MSAD Index
254,2004,2,166.08,MSA/MSAD Index
254,2004,3,178.50,MSA/MSAD Index
254,2004,4,185.21,MSA/MSAD Index
254,2005,1,192.41,MSA/MSAD Index
254,2005,2,206.68,MSA/MSAD Index
254,2005,3,217.78,MSA/MSAD Index
254,2005,4,227.73,MSA/MSAD Index
254,2006,1,234.79,MSA/MSAD Index
254,2006,2,236.33,MSA/MSAD Index
254,2006,3,240.39,MSA/MSAD Index
254,2006,4,240.42,MSA/MSAD Index
254,2007,1,243.14,MSA/MSAD Index
254,2007,2,240.05,MSA/MSAD Index
254,2007,3,232.57,MSA/MSAD Index
254,2007,4,230.61,MSA/MSAD Index
254,2008,1,226.99,MSA/MSAD Index
254,2008,2,222.31,MSA/MSAD Index
254,2008,3,208.41,MSA/MSAD Index
254,2008,4,205.04,MSA/MSAD Index
254,2009,1,201.46,MSA/MSAD Index
254,2009,2,193.22,MSA/MSAD Index
254,2009,3,181.33,MSA/MSAD Index
254,2009,4,178.62,MSA/MSAD Index
254,2010,1,176.20,MSA/MSAD Index
254,2010,2,171.34,MSA/MSAD Index
254,2010,3,173.59,MSA/MSAD Index
254,2010,4,172.32,MSA/MSAD Index
254,2011,1,163.79,MSA/MSAD Index
254,2011,2,154.64,MSA/MSAD Index
254,2011,3,161.79,MSA/MSAD Index
254,2011,4,161.42,MSA/MSAD Index
254,2012,1,161.14,MSA/MSAD Index
254,2012,2,159.33,MSA/MSAD Index
254,2012,3,160.26,MSA/MSAD Index
254,2012,4,159.17,MSA/MSAD Index
254,2013,1,159.82,MSA/MSAD Index
254,2013,2,163.71,MSA/MSAD Index
254,2013,3,164.08,MSA/MSAD Index
254,2013,4,165.28,MSA/MSAD Index
254,2014,1,167.06,MSA/MSAD Index
254,2014,2,167.51,MSA/MSAD Index
254,2014,3,168.10,MSA/MSAD Index
254,2014,4,168.77,MSA/MSAD Index
254,2015,1,173.16,MSA/MSAD Index
254,2015,2,173.20,MSA/MSAD Index
254,2015,3,171.77,MSA/MSAD Index
254,2015,4,173.62,MSA/MSAD Index
254,2016,1,173.65,MSA/MSAD Index
254,2016,2,177.81,MSA/MSAD Index
254,2016,3,177.50,MSA/MSAD Index
254,2016,4,180.87,MSA/MSAD Index
254,2017,1,180.14,MSA/MSAD Index
254,2017,2,180.09,MSA/MSAD Index
254,2017,3,184.50,MSA/MSAD Index
254,2017,4,187.14,MSA/MSAD Index
254,2018,1,192.17,MSA/MSAD Index
254,2018,2,195.03,MSA/MSAD Index
254,2018,3,193.93,MSA/MSAD Index
254,2018,4,191.47,MSA/MSAD Index
254,2019,1,191.81,MSA/MSAD Index
254,2019,2,197.40,MSA/MSAD Index
254,2019,3,198.71,MSA/MSAD Index
254,2019,4,201.40,MSA/MSAD Index
254,2020,1,201.48,MSA/MSAD Index
254,2020,2,206.43,MSA/MSAD Index
254,2020,3,208.01,MSA/MSAD Index
254,2020,4,213.07,MSA/MSAD Index
254,2021,1,217.79,MSA/MSAD Index
254,2021,2,229.86,MSA/MSAD Index
254,2021,3,243.11,MSA/MSAD Index
254,2021,4,250.97,MSA/MSAD Index
255,1995,1,100.00,MSA/MSAD Index
255,1995,2,103.03,MSA/MSAD Index
255,1995,3,104.11,MSA/MSAD Index
255,1995,4,104.64,MSA/MSAD Index
255,1996,1,105.49,MSA/MSAD Index
255,1996,2,106.72,MSA/MSAD Index
255,1996,3,104.64,MSA/MSAD Index
255,1996,4,106.70,MSA/MSAD Index
255,1997,1,108.11,MSA/MSAD Index
255,1997,2,108.75,MSA/MSAD Index
255,1997,3,108.59,MSA/MSAD Index
255,1997,4,110.68,MSA/MSAD Index
255,1998,1,112.19,MSA/MSAD Index
255,1998,2,113.52,MSA/MSAD Index
255,1998,3,114.18,MSA/MSAD Index
255,1998,4,115.74,MSA/MSAD Index
255,1999,1,115.02,MSA/MSAD Index
255,1999,2,115.28,MSA/MSAD Index
255,1999,3,116.96,MSA/MSAD Index
255,1999,4,115.90,MSA/MSAD Index
255,2000,1,115.92,MSA/MSAD Index
255,2000,2,118.59,MSA/MSAD Index
255,2000,3,119.28,MSA/MSAD Index
255,2000,4,120.59,MSA/MSAD Index
255,2001,1,123.41,MSA/MSAD Index
255,2001,2,124.15,MSA/MSAD Index
255,2001,3,124.85,MSA/MSAD Index
255,2001,4,126.15,MSA/MSAD Index
255,2002,1,127.00,MSA/MSAD Index
255,2002,2,128.61,MSA/MSAD Index
255,2002,3,130.35,MSA/MSAD Index
255,2002,4,131.22,MSA/MSAD Index
255,2003,1,132.08,MSA/MSAD Index
255,2003,2,133.17,MSA/MSAD Index
255,2003,3,135.04,MSA/MSAD Index
255,2003,4,134.46,MSA/MSAD Index
255,2004,1,137.23,MSA/MSAD Index
255,2004,2,138.71,MSA/MSAD Index
255,2004,3,139.03,MSA/MSAD Index
255,2004,4,142.56,MSA/MSAD Index
255,2005,1,143.37,MSA/MSAD Index
255,2005,2,146.51,MSA/MSAD Index
255,2005,3,148.79,MSA/MSAD Index
255,2005,4,148.97,MSA/MSAD Index
255,2006,1,152.74,MSA/MSAD Index
255,2006,2,152.65,MSA/MSAD Index
255,2006,3,153.58,MSA/MSAD Index
255,2006,4,154.74,MSA/MSAD Index
255,2007,1,158.18,MSA/MSAD Index
255,2007,2,158.46,MSA/MSAD Index
255,2007,3,159.59,MSA/MSAD Index
255,2007,4,159.38,MSA/MSAD Index
255,2008,1,162.56,MSA/MSAD Index
255,2008,2,162.85,MSA/MSAD Index
255,2008,3,162.19,MSA/MSAD Index
255,2008,4,161.75,MSA/MSAD Index
255,2009,1,163.30,MSA/MSAD Index
255,2009,2,164.08,MSA/MSAD Index
255,2009,3,163.95,MSA/MSAD Index
255,2009,4,161.00,MSA/MSAD Index
255,2010,1,160.45,MSA/MSAD Index
255,2010,2,163.69,MSA/MSAD Index
255,2010,3,164.15,MSA/MSAD Index
255,2010,4,163.66,MSA/MSAD Index
255,2011,1,164.88,MSA/MSAD Index
255,2011,2,162.44,MSA/MSAD Index
255,2011,3,163.06,MSA/MSAD Index
255,2011,4,165.09,MSA/MSAD Index
255,2012,1,164.27,MSA/MSAD Index
255,2012,2,166.36,MSA/MSAD Index
255,2012,3,166.20,MSA/MSAD Index
255,2012,4,166.34,MSA/MSAD Index
255,2013,1,165.21,MSA/MSAD Index
255,2013,2,164.36,MSA/MSAD Index
255,2013,3,166.02,MSA/MSAD Index
255,2013,4,164.73,MSA/MSAD Index
255,2014,1,162.89,MSA/MSAD Index
255,2014,2,166.93,MSA/MSAD Index
255,2014,3,166.81,MSA/MSAD Index
255,2014,4,168.14,MSA/MSAD Index
255,2015,1,169.35,MSA/MSAD Index
255,2015,2,169.13,MSA/MSAD Index
255,2015,3,169.72,MSA/MSAD Index
255,2015,4,169.96,MSA/MSAD Index
255,2016,1,171.64,MSA/MSAD Index
255,2016,2,168.41,MSA/MSAD Index
255,2016,3,173.61,MSA/MSAD Index
255,2016,4,170.85,MSA/MSAD Index
255,2017,1,171.64,MSA/MSAD Index
255,2017,2,175.10,MSA/MSAD Index
255,2017,3,172.30,MSA/MSAD Index
255,2017,4,173.00,MSA/MSAD Index
255,2018,1,172.33,MSA/MSAD Index
255,2018,2,175.62,MSA/MSAD Index
255,2018,3,174.38,MSA/MSAD Index
255,2018,4,172.20,MSA/MSAD Index
255,2019,1,177.23,MSA/MSAD Index
255,2019,2,175.69,MSA/MSAD Index
255,2019,3,180.44,MSA/MSAD Index
255,2019,4,181.89,MSA/MSAD Index
255,2020,1,183.19,MSA/MSAD Index
255,2020,2,183.93,MSA/MSAD Index
255,2020,3,190.04,MSA/MSAD Index
255,2020,4,191.67,MSA/MSAD Index
255,2021,1,195.53,MSA/MSAD Index
255,2021,2,196.36,MSA/MSAD Index
255,2021,3,209.08,MSA/MSAD Index
255,2021,4,209.59,MSA/MSAD Index
256,1995,1,100.00,Balance of State
256,1995,2,99.22,Balance of State
256,1995,3,101.27,Balance of State
256,1995,4,100.01,Balance of State
256,1996,1,100.02,Balance of State
256,1996,2,101.76,Balance of State
256,1996,3,104.37,Balance of State
256,1996,4,101.04,Balance of State
256,1997,1,102.66,Balance of State
256,1997,2,105.20,Balance of State
256,1997,3,103.58,Balance of State
256,1997,4,109.12,Balance of State
256,1998,1,110.46,Balance of State
256,1998,2,108.06,Balance of State
256,1998,3,110.38,Balance of State
256,1998,4,111.75,Balance of State
256,1999,1,110.17,Balance of State
256,1999,2,112.81,Balance of State
256,1999,3,111.50,Balance of State
256,1999,4,110.92,Balance of State
256,2000,1,114.86,Balance of State
256,2000,2,115.63,Balance of State
256,2000,3,114.82,Balance of State
256,2000,4,115.19,Balance of State
256,2001,1,118.90,Balance of State
256,2001,2,122.03,Balance of State
256,2001,3,121.52,Balance of State
256,2001,4,122.88,Balance of State
256,2002,1,124.18,Balance of State
256,2002,2,125.92,Balance of State
256,2002,3,126.31,Balance of State
256,2002,4,127.51,Balance of State
256,2003,1,129.72,Balance of State
256,2003,2,129.39,Balance of State
256,2003,3,131.66,Balance of State
256,2003,4,131.63,Balance of State
256,2004,1,134.77,Balance of State
256,2004,2,138.72,Balance of State
256,2004,3,138.43,Balance of State
256,2004,4,138.74,Balance of State
256,2005,1,141.88,Balance of State
256,2005,2,143.52,Balance of State
256,2005,3,146.88,Balance of State
256,2005,4,152.08,Balance of State
256,2006,1,154.09,Balance of State
256,2006,2,154.16,Balance of State
256,2006,3,157.59,Balance of State
256,2006,4,159.53,Balance of State
256,2007,1,161.79,Balance of State
256,2007,2,162.90,Balance of State
256,2007,3,164.32,Balance of State
256,2007,4,166.58,Balance of State
256,2008,1,166.66,Balance of State
256,2008,2,168.58,Balance of State
256,2008,3,166.84,Balance of State
256,2008,4,163.18,Balance of State
256,2009,1,167.61,Balance of State
256,2009,2,165.92,Balance of State
256,2009,3,165.86,Balance of State
256,2009,4,165.35,Balance of State
256,2010,1,165.98,Balance of State
256,2010,2,166.65,Balance of State
256,2010,3,167.95,Balance of State
256,2010,4,169.60,Balance of State
256,2011,1,165.07,Balance of State
256,2011,2,165.67,Balance of State
256,2011,3,170.39,Balance of State
256,2011,4,169.78,Balance of State
256,2012,1,168.36,Balance of State
256,2012,2,169.66,Balance of State
256,2012,3,172.57,Balance of State
256,2012,4,170.28,Balance of State
256,2013,1,169.86,Balance of State
256,2013,2,171.41,Balance of State
256,2013,3,172.03,Balance of State
256,2013,4,175.00,Balance of State
256,2014,1,171.48,Balance of State
256,2014,2,174.51,Balance of State
256,2014,3,174.83,Balance of State
256,2014,4,175.43,Balance of State
256,2015,1,175.14,Balance of State
256,2015,2,179.31,Balance of State
256,2015,3,180.23,Balance of State
256,2015,4,177.57,Balance of State
256,2016,1,182.53,Balance of State
256,2016,2,183.93,Balance of State
256,2016,3,182.30,Balance of State
256,2016,4,183.84,Balance of State
256,2017,1,182.93,Balance of State
256,2017,2,181.83,Balance of State
256,2017,3,183.68,Balance of State
256,2017,4,190.18,Balance of State
256,2018,1,186.68,Balance of State
256,2018,2,187.70,Balance of State
256,2018,3,187.82,Balance of State
256,2018,4,189.30,Balance of State
256,2019,1,188.92,Balance of State
256,2019,2,193.20,Balance of State
256,2019,3,193.38,Balance of State
256,2019,4,195.01,Balance of State
256,2020,1,198.77,Balance of State
256,2020,2,201.18,Balance of State
256,2020,3,202.72,Balance of State
256,2020,4,204.92,Balance of State
256,2021,1,207.76,Balance of State
256,2021,2,210.54,Balance of State
256,2021,3,223.12,Balance of State
256,2021,4,230.53,Balance of State
257,1995,1,100.00,MSA/MSAD Index
257,1995,2,103.03,MSA/MSAD Index
257,1995,3,104.11,MSA/MSAD Index
257,1995,4,104.64,MSA/MSAD Index
257,1996,1,105.49,MSA/MSAD Index
257,1996,2,106.72,MSA/MSAD Index
257,1996,3,104.64,MSA/MSAD Index
257,1996,4,106.70,MSA/MSAD Index
257,1997,1,108.11,MSA/MSAD Index
257,1997,2,108.75,MSA/MSAD Index
257,1997,3,108.59,MSA/MSAD Index
257,1997,4,110.68,MSA/MSAD Index
257,1998,1,112.19,MSA/MSAD Index
257,1998,2,113.52,MSA/MSAD Index
257,1998,3,114.18,MSA/MSAD Index
257,1998,4,115.74,MSA/MSAD Index
257,1999,1,115.02,MSA/MSAD Index
257,1999,2,115.28,MSA/MSAD Index
257,1999,3,116.96,MSA/MSAD Index
257,1999,4,115.90,MSA/MSAD Index
257,2000,1,115.92,MSA/MSAD Index
257,2000,2,118.59,MSA/MSAD Index
257,2000,3,119.28,MSA/MSAD Index
257,2000,4,120.59,MSA/MSAD Index
257,2001,1,123.41,MSA/MSAD Index
257,2001,2,124.15,MSA/MSAD Index
257,2001,3,124.85,MSA/MSAD Index
257,2001,4,126.15,MSA/MSAD Index
257,2002,1,127.00,MSA/MSAD Index
257,2002,2,128.61,MSA/MSAD Index
257,2002,3,130.35,MSA/MSAD Index
257,2002,4,131.22,MSA/MSAD Index
257,2003,1,132.08,MSA/MSAD Index
257,2003,2,133.17,MSA/MSAD Index
257,2003,3,135.04,MSA/MSAD Index
257,2003,4,134.46,MSA/MSAD Index
257,2004,1,137.23,MSA/MSAD Index
257,2004,2,138.71,MSA/MSAD Index
257,2004,3,139.03,MSA/MSAD Index
257,2004,4,142.56,MSA/MSAD Index
257,2005,1,143.37,MSA/MSAD Index
257,2005,2,146.51,MSA/MSAD Index
257,2005,3,148.79,MSA/MSAD Index
257,2005,4,148.97,MSA/MSAD Index
257,2006,1,152.74,MSA/MSAD Index
257,2006,2,152.65,MSA/MSAD Index
257,2006,3,153.58,MSA/MSAD Index
257,2006,4,154.74,MSA/MSAD Index
257,2007,1,158.18,MSA/MSAD Index
257,2007,2,158.46,MSA/MSAD Index
257,2007,3,159.59,MSA/MSAD Index
257,2007,4,159.38,MSA/MSAD Index
257,2008,1,162.56,MSA/MSAD Index
257,2008,2,162.85,MSA/MSAD Index
257,2008,3,162.19,MSA/MSAD Index
257,2008,4,161.75,MSA/MSAD Index
257,2009,1,163.30,MSA/MSAD Index
257,2009,2,164.08,MSA/MSAD Index
257,2009,3,163.95,MSA/MSAD Index
257,2009,4,161.00,MSA/MSAD Index
257,2010,1,160.45,MSA/MSAD Index
257,2010,2,163.69,MSA/MSAD Index
257,2010,3,164.15,MSA/MSAD Index
257,2010,4,163.66,MSA/MSAD Index
257,2011,1,164.88,MSA/MSAD Index
257,2011,2,162.44,MSA/MSAD Index
257,2011,3,163.06,MSA/MSAD Index
257,2011,4,165.09,MSA/MSAD Index
257,2012,1,164.27,MSA/MSAD Index
257,2012,2,166.36,MSA/MSAD Index
257,2012,3,166.20,MSA/MSAD Index
257,2012,4,166.34,MSA/MSAD Index
257,2013,1,165.21,MSA/MSAD Index
257,2013,2,164.36,MSA/MSAD Index
257,2013,3,166.02,MSA/MSAD Index
257,2013,4,164.73,MSA/MSAD Index
257,2014,1,162.89,MSA/MSAD Index
257,2014,2,166.93,MSA/MSAD Index
257,2014,3,166.81,MSA/MSAD Index
257,2014,4,168.14,MSA/MSAD Index
257,2015,1,169.35,MSA/MSAD Index
257,2015,2,169.13,MSA/MSAD Index
257,2015,3,169.72,MSA/MSAD Index
257,2015,4,169.96,MSA/MSAD Index
257,2016,1,171.64,MSA/MSAD Index
257,2016,2,168.41,MSA/MSAD Index
257,2016,3,173.61,MSA/MSAD Index
257,2016,4,170.85,MSA/MSAD Index
257,2017,1,171.64,MSA/MSAD Index
257,2017,2,175.10,MSA/MSAD Index
257,2017,3,172.30,MSA/MSAD Index
257,2017,4,173.00,MSA/MSAD Index
257,2018,1,172.33,MSA/MSAD Index
257,2018,2,175.62,MSA/MSAD Index
257,2018,3,174.38,MSA/MSAD Index
257,2018,4,172.20,MSA/MSAD Index
257,2019,1,177.23,MSA/MSAD Index
257,2019,2,175.69,MSA/MSAD Index
257,2019,3,180.44,MSA/MSAD Index
257,2019,4,181.89,MSA/MSAD Index
257,2020,1,183.19,MSA/MSAD Index
257,2020,2,183.93,MSA/MSAD Index
257,2020,3,190.04,MSA/MSAD Index
257,2020,4,191.67,MSA/MSAD Index
257,2021,1,195.53,MSA/MSAD Index
257,2021,2,196.36,MSA/MSAD Index
257,2021,3,209.08,MSA/MSAD Index
257,2021,4,209.59,MSA/MSAD Index
258,1995,1,,MSA/MSAD Index
258,1995,2,,MSA/MSAD Index
258,1995,3,,MSA/MSAD Index
258,1995,4,,MSA/MSAD Index
258,1996,1,,MSA/MSAD Index
258,1996,2,,MSA/MSAD Index
258,1996,3,,MSA/MSAD Index
258,1996,4,,MSA/MSAD Index
258,1997,1,,MSA/MSAD Index
258,1997,2,115.45,MSA/MSAD Index
258,1997,3,119.77,MSA/MSAD Index
258,1997,4,119.64,MSA/MSAD Index
258,1998,1,121.46,MSA/MSAD Index
258,1998,2,121.82,MSA/MSAD Index
258,1998,3,121.45,MSA/MSAD Index
258,1998,4,122.34,MSA/MSAD Index
258,1999,1,123.34,MSA/MSAD Index
258,1999,2,124.08,MSA/MSAD Index
258,1999,3,125.61,MSA/MSAD Index
258,1999,4,128.53,MSA/MSAD Index
258,2000,1,121.80,MSA/MSAD Index
258,2000,2,126.96,MSA/MSAD Index
258,2000,3,128.27,MSA/MSAD Index
258,2000,4,128.15,MSA/MSAD Index
258,2001,1,136.05,MSA/MSAD Index
258,2001,2,132.42,MSA/MSAD Index
258,2001,3,135.58,MSA/MSAD Index
258,2001,4,139.42,MSA/MSAD Index
258,2002,1,136.47,MSA/MSAD Index
258,2002,2,138.47,MSA/MSAD Index
258,2002,3,141.25,MSA/MSAD Index
258,2002,4,142.21,MSA/MSAD Index
258,2003,1,140.73,MSA/MSAD Index
258,2003,2,143.14,MSA/MSAD Index
258,2003,3,143.35,MSA/MSAD Index
258,2003,4,149.34,MSA/MSAD Index
258,2004,1,148.14,MSA/MSAD Index
258,2004,2,144.35,MSA/MSAD Index
258,2004,3,152.58,MSA/MSAD Index
258,2004,4,152.00,MSA/MSAD Index
258,2005,1,156.70,MSA/MSAD Index
258,2005,2,162.53,MSA/MSAD Index
258,2005,3,161.88,MSA/MSAD Index
258,2005,4,164.17,MSA/MSAD Index
258,2006,1,166.46,MSA/MSAD Index
258,2006,2,169.89,MSA/MSAD Index
258,2006,3,174.24,MSA/MSAD Index
258,2006,4,171.87,MSA/MSAD Index
258,2007,1,175.63,MSA/MSAD Index
258,2007,2,181.34,MSA/MSAD Index
258,2007,3,180.27,MSA/MSAD Index
258,2007,4,182.71,MSA/MSAD Index
258,2008,1,184.58,MSA/MSAD Index
258,2008,2,183.22,MSA/MSAD Index
258,2008,3,185.08,MSA/MSAD Index
258,2008,4,181.11,MSA/MSAD Index
258,2009,1,181.70,MSA/MSAD Index
258,2009,2,188.29,MSA/MSAD Index
258,2009,3,183.09,MSA/MSAD Index
258,2009,4,184.63,MSA/MSAD Index
258,2010,1,180.84,MSA/MSAD Index
258,2010,2,181.29,MSA/MSAD Index
258,2010,3,182.04,MSA/MSAD Index
258,2010,4,185.19,MSA/MSAD Index
258,2011,1,180.50,MSA/MSAD Index
258,2011,2,181.94,MSA/MSAD Index
258,2011,3,185.04,MSA/MSAD Index
258,2011,4,184.34,MSA/MSAD Index
258,2012,1,184.91,MSA/MSAD Index
258,2012,2,183.04,MSA/MSAD Index
258,2012,3,188.56,MSA/MSAD Index
258,2012,4,188.44,MSA/MSAD Index
258,2013,1,187.55,MSA/MSAD Index
258,2013,2,191.63,MSA/MSAD Index
258,2013,3,187.86,MSA/MSAD Index
258,2013,4,206.36,MSA/MSAD Index
258,2014,1,193.35,MSA/MSAD Index
258,2014,2,197.66,MSA/MSAD Index
258,2014,3,188.32,MSA/MSAD Index
258,2014,4,186.16,MSA/MSAD Index
258,2015,1,193.99,MSA/MSAD Index
258,2015,2,195.70,MSA/MSAD Index
258,2015,3,195.71,MSA/MSAD Index
258,2015,4,193.75,MSA/MSAD Index
258,2016,1,194.52,MSA/MSAD Index
258,2016,2,195.13,MSA/MSAD Index
258,2016,3,186.43,MSA/MSAD Index
258,2016,4,191.96,MSA/MSAD Index
258,2017,1,198.21,MSA/MSAD Index
258,2017,2,182.80,MSA/MSAD Index
258,2017,3,188.81,MSA/MSAD Index
258,2017,4,194.47,MSA/MSAD Index
258,2018,1,186.91,MSA/MSAD Index
258,2018,2,192.57,MSA/MSAD Index
258,2018,3,190.09,MSA/MSAD Index
258,2018,4,194.00,MSA/MSAD Index
258,2019,1,191.94,MSA/MSAD Index
258,2019,2,197.15,MSA/MSAD Index
258,2019,3,197.05,MSA/MSAD Index
258,2019,4,193.53,MSA/MSAD Index
258,2020,1,197.31,MSA/MSAD Index
258,2020,2,203.11,MSA/MSAD Index
258,2020,3,201.25,MSA/MSAD Index
258,2020,4,204.57,MSA/MSAD Index
258,2021,1,210.11,MSA/MSAD Index
258,2021,2,215.32,MSA/MSAD Index
258,2021,3,230.17,MSA/MSAD Index
258,2021,4,236.87,MSA/MSAD Index
259,1995,1,,MSA/MSAD Index
259,1995,2,,MSA/MSAD Index
259,1995,3,,MSA/MSAD Index
259,1995,4,,MSA/MSAD Index
259,1996,1,,MSA/MSAD Index
259,1996,2,,MSA/MSAD Index
259,1996,3,,MSA/MSAD Index
259,1996,4,,MSA/MSAD Index
259,1997,1,,MSA/MSAD Index
259,1997,2,115.45,MSA/MSAD Index
259,1997,3,119.77,MSA/MSAD Index
259,1997,4,119.64,MSA/MSAD Index
259,1998,1,121.46,MSA/MSAD Index
259,1998,2,121.82,MSA/MSAD Index
259,1998,3,121.45,MSA/MSAD Index
259,1998,4,122.34,MSA/MSAD Index
259,1999,1,123.34,MSA/MSAD Index
259,1999,2,124.08,MSA/MSAD Index
259,1999,3,125.61,MSA/MSAD Index
259,1999,4,128.53,MSA/MSAD Index
259,2000,1,121.80,MSA/MSAD Index
259,2000,2,126.96,MSA/MSAD Index
259,2000,3,128.27,MSA/MSAD Index
259,2000,4,128.15,MSA/MSAD Index
259,2001,1,136.05,MSA/MSAD Index
259,2001,2,132.42,MSA/MSAD Index
259,2001,3,135.58,MSA/MSAD Index
259,2001,4,139.42,MSA/MSAD Index
259,2002,1,136.47,MSA/MSAD Index
259,2002,2,138.47,MSA/MSAD Index
259,2002,3,141.25,MSA/MSAD Index
259,2002,4,142.21,MSA/MSAD Index
259,2003,1,140.73,MSA/MSAD Index
259,2003,2,143.14,MSA/MSAD Index
259,2003,3,143.35,MSA/MSAD Index
259,2003,4,149.34,MSA/MSAD Index
259,2004,1,148.14,MSA/MSAD Index
259,2004,2,144.35,MSA/MSAD Index
259,2004,3,152.58,MSA/MSAD Index
259,2004,4,152.00,MSA/MSAD Index
259,2005,1,156.70,MSA/MSAD Index
259,2005,2,162.53,MSA/MSAD Index
259,2005,3,161.88,MSA/MSAD Index
259,2005,4,164.17,MSA/MSAD Index
259,2006,1,166.46,MSA/MSAD Index
259,2006,2,169.89,MSA/MSAD Index
259,2006,3,174.24,MSA/MSAD Index
259,2006,4,171.87,MSA/MSAD Index
259,2007,1,175.63,MSA/MSAD Index
259,2007,2,181.34,MSA/MSAD Index
259,2007,3,180.27,MSA/MSAD Index
259,2007,4,182.71,MSA/MSAD Index
259,2008,1,184.58,MSA/MSAD Index
259,2008,2,183.22,MSA/MSAD Index
259,2008,3,185.08,MSA/MSAD Index
259,2008,4,181.11,MSA/MSAD Index
259,2009,1,181.70,MSA/MSAD Index
259,2009,2,188.29,MSA/MSAD Index
259,2009,3,183.09,MSA/MSAD Index
259,2009,4,184.63,MSA/MSAD Index
259,2010,1,180.84,MSA/MSAD Index
259,2010,2,181.29,MSA/MSAD Index
259,2010,3,182.04,MSA/MSAD Index
259,2010,4,185.19,MSA/MSAD Index
259,2011,1,180.50,MSA/MSAD Index
259,2011,2,181.94,MSA/MSAD Index
259,2011,3,185.04,MSA/MSAD Index
259,2011,4,184.34,MSA/MSAD Index
259,2012,1,184.91,MSA/MSAD Index
259,2012,2,183.04,MSA/MSAD Index
259,2012,3,188.56,MSA/MSAD Index
259,2012,4,188.44,MSA/MSAD Index
259,2013,1,187.55,MSA/MSAD Index
259,2013,2,191.63,MSA/MSAD Index
259,2013,3,187.86,MSA/MSAD Index
259,2013,4,206.36,MSA/MSAD Index
259,2014,1,193.35,MSA/MSAD Index
259,2014,2,197.66,MSA/MSAD Index
259,2014,3,188.32,MSA/MSAD Index
259,2014,4,186.16,MSA/MSAD Index
259,2015,1,193.99,MSA/MSAD Index
259,2015,2,195.70,MSA/MSAD Index
259,2015,3,195.71,MSA/MSAD Index
259,2015,4,193.75,MSA/MSAD Index
259,2016,1,194.52,MSA/MSAD Index
